Description
AEPS Indiaforensic GST 100318
AEPS Indiaforensic INCOME 110318
AEPS Indiaforensic GST 110318
AEPS Indiaforensic INCOME 130318
AEPS Indiaforensic GST 130318
AEPS Indiaforensic INCOME 140318
AEPS Indiaforensic GST 140318
AEPS ACQ GF ADJ FEES 1503
GF732317971954/RMCPL16584/1
AEPS Indiaforensic INCOME 150318
AEPS Indiaforensic GST 150318
AEPS Indiaforensic INCOME 160318
AEPS Indiaforensic GST 160318
6070940290159779840
AEPS Indiaforensic INCOME 170318
AEPS Indiaforensic GST 170318
AEPS Indiaforensic INCOME 180318
AEPS Indiaforensic GST 180318
AEPS Indiaforensic INCOME 190318
AEPS Indiaforensic GST 190318
AEPS Indiaforensic INCOME 200318
AEPS Indiaforensic GST 200318
AEPS Indiaforensic INCOME 210318
AEPS Indiaforensic GST 210318
AEPS Indiaforensic INCOME 220318
AEPS Indiaforensic GST 220318
CR806210611253/RMCPL14786/0
CR806210611259/RMCPL16428/0
CR806210611236/RMCPL17307/0
CR806210611243/RMCPL18908/0
CR806210611244/RMCPL22613/0
CR806611158438/RMCPL23196/0
CR806611158484/RMCPL16118/0
CR806708460925/RMCPL17674/0
CR806708460927/RMCPL23806/0
CR806011889745/RMCPL00125/0
CR806011889721/RMCPL13972/0
CR806011889722/RMCPL21897/0
CR806011889716/RMCPL16185/0
CR806011889723/RMCPL16858/0
CR805013784370/RMCPL21191/1
CR805013784690/RMCPL22173/1
CR805013784468/RMCPL20001/1
CR805013784324/RMCPL20956/1
CR805013784373/RMCPL20326/1
CR805013784355/RMCPL15917/1
CR807119192029/RMCPL19783/1
CR807119191914/RMCPL11480/1
CR807116126055/RMCPL13100/1
CR807116126028/RMCPL23885/1
CR807109945500/RMCPL12121/1
CR807111994177/RMCPL20403/1
CR807116126045/RMCPL23091/1
CR807109945759/RMCPL18525/1
CR807110974536/RMCPL00190/1
CR807109947030/RMCPL13750/1
CR807116126025/RMCPL18012/1
CR807109946608/RMCPL17823/1
CR807119192009/RMCPL15431/1
CR807109945692/RMCPL21735/1
CR807214452509/RMCPL14751/1
CR807214452552/RMCPL15459/1
CR807214452502/RMCPL22469/1
CR807211392934/RMCPL19017/1
CR807214452553/RMCPL23878/1
CR807216506754/RMCPL21107/1
CR807211392940/RMCPL23283/1
CR807213433369/RMCPL09584/1
CR807213433385/RMCPL15602/1
CR807214452576/RMCPL19319/1
CR807216506727/RMCPL21320/1
CR807211392907/RMCPL19766/1
CR807216506713/RMCPL14133/1
CR807309712873/RMCPL19696/1
CR807311768944/RMCPL11087/1
CR807309712851/RMCPL18701/1
CR807309712861/RMCPL19904/1
CR807311768953/RMCPL20016/1
CR807313804462/RMCPL24082/1
CR807311752234/RMCPL19103/1
CR807311752237/RMCPL13039/1
CR807309712840/RMCPL24395/1
CR807311752242/RMCPL23609/1
CR807413186354/RMCPL11361/1
CR807412166738/RMCPL22644/1
CR807415227290/RMCPL20759/1
CR807415227326/RMCPL17121/1
CR807413186356/RMCPL20613/1
CR807415227301/RMCPL14380/1
CR807413186368/RMCPL22022/1
CR807413186341/RMCPL21736/1
CR807413186350/RMCPL15035/1
CR807413186340/RMCPL24303/1
CR807413186370/RMCPL18180/1
CR807413186364/RMCPL09580/1
CR807413186346/RMCPL23704/1
CR807415227302/RMCPL20001/1
CR807410111110/RMCPL12049/1
CR807415227327/RMCPL20741/1
CR807410111103/RMCPL21667/1
CR807512532324/RMCPL23421/1
CR807512532330/RMCPL19173/1
CR807617018294/RMCPL00154/1
CR807612914711/RMCPL23885/1
CR807610858193/RMCPL23283/1
CR807610858186/RMCPL23230/1
CR807612895432/RMCPL23894/1
CR807612895471/RMCPL13062/1
CR807611877597/RMCPL19095/1
CR807610858194/RMCPL22560/1
CR807612895494/RMCPL12563/1
CR807612895451/RMCPL21641/1
CR807612914691/RMCPL20898/1
CR807612914698/RMCPL23224/1
CR807612914693/RMCPL13062/1
CR807810459599/RMCPL19265/1
CR807811476510/RMCPL20241/1
CR807809430417/RMCPL19763/1
CR807809430619/RMCPL23539/1
CR807811476549/RMCPL21850/1
CR807810459603/RMCPL21498/1
CR807809430013/RMCPL16993/1
AEPS ACQ CR ADJ FEES 2303
AEPS ACQ REP ADJ FEES 230
AEPS ACQ GF REP ADJ FEE 2
GF804612994123/RMCPL22935/1
GF804616087179/RMCPL23260/1
GF803415672053/RMCPL23260/0
GF803811313864/RMCPL21556/0
GF803914904688/RMCPL00150/0
GF805011726109/RMCPL24063/1
GF804413124755/RMCPL20069/1
GF804410003855/RMCPL12343/1
GF804619198621/RMCPL08688/1
GF804412092303/RMCPL17789/1
GF804521780434/RMCPL19703/1
AEPS Indiaforensic INCOME 230318
AEPS Indiaforensic GST 230318
AEPS Indiaforensic INCOME 240318
AEPS Indiaforensic GST 240318
AEPS Indiaforensic INCOME 250318
AEPS Indiaforensic GST 250318
AEPS Indiaforensic INCOME 260318
AEPS Indiaforensic GST 260318
CB806714622893/RMCPL24447/0
CB807111994180/RMCPL22691/1
CB807413186348/RMCPL12580/1
MAW/5029649809678170/NAGA
AEPS Indiaforensic INCOME 270318
AEPS Indiaforensic GST 270318
AEPS ACQ REP ADJ FEES 270
AEPS Indiaforensic INCOME 280318
AEPS Indiaforensic GST 280318
AEPS Indiaforensic INCOME 290318
AEPS Indiaforensic GST 290318
AEPS Indiaforensic INCOME 300318
AEPS Indiaforensic GST 300318
NPCI NON RD CHG_AUG17 TO
AEPS ACQ CR ADJ FEES 3103
AEPS ACQ REP ADJ FEES 310
AEPS Indiaforensic INCOME 310318
AEPS Indiaforensic GST 310318
AEPS Indiaforensic INCOME 010418
AEPS Indiaforensic GST 010418
AEPS Indiaforensic INCOME 020418
AEPS Indiaforensic GST 020418
MAW/5029649803446863/Akol
CR807907754349/RMCPL17457/2
CR807907754341/RMCPL23284/2
CR807910808825/RMCPL16254/2
CR807910807697/RMCPL12815/2
CR807912856826/RMCPL14017/2
CR807909790932/RMCPL24499/2
CR807910807693/RMCPL22373/2
CR807910807645/RMCPL16561/2
CR807910807640/RMCPL22746/2
CR807910807639/RMCPL23650/2
CR807907754359/RMCPL18140/2
CR807907754361/RMCPL21477/2
CR807910807671/RMCPL22518/2
CR807910808823/RMCPL17432/2
CR807917963697/RMCPL21759/2
CR808010151652/RMCPL17491/2
CR808012214507/RMCPL16659/2
CR808012214489/RMCPL12832/2
CR808010151633/RMCPL19798/2
CR808012214506/RMCPL14754/2
CR808012214503/RMCPL13317/2
CR808111503580/RMCPL23929/2
CR808112535248/RMCPL20906/2
CR808112535320/RMCPL22564/2
CR808112535290/RMCPL20881/2
CR808310149875/RMCPL12312/2
CR808312182983/RMCPL19752/2
CR808312182971/RMCPL12312/2
CR808312183001/RMCPL15535/2
CR808310149888/RMCPL16723/2
CR808312182997/RMCPL17670/2
CR808310149857/RMCPL23412/2
CR808310149872/RMCPL23263/2
CR808311166486/RMCPL11355/2
CR808312182996/RMCPL11618/2
CR808215933338/RMCPL13756/2
CR808211842720/RMCPL17559/2
CR808211842699/RMCPL19956/2
CR808213895589/RMCPL15326/2
CR808214915487/RMCPL18124/2
CR808211859848/RMCPL22037/2
CR808212876772/RMCPL19415/2
CR808213895578/RMCPL18179/2
CR808211859831/RMCPL22777/2
CR808215933339/RMCPL21104/2
CR808211842716/RMCPL16185/2
CR808212876775/RMCPL24654/2
CR808511672459/RMCPL21174/2
CR808509637410/RMCPL22781/2
CR808610977804/RMCPL23751/2
CR808610959068/RMCPL17538/2
CR808610959092/RMCPL18325/2
CR808618148412/RMCPL17292/2
CR808610959065/RMCPL22308/2
CR808711326096/RMCPL24082/2
CR808711326093/RMCPL18175/2
CR808711326109/RMCPL18940/2
CB808112535313/RMCPL16998/2
CB807907754337/RMCPL11735/2
MAW/5029649806318192/DAMO
MAW/5029649801376989/GUNA
MAW/5029649801376955/GUNA
AEPS Indiaforensic INCOME 030418
AEPS Indiaforensic GST 030418
AEPS ACQ CR ADJ FEES 0404
CR809213951460/RMCPL22950/2
CR809012362267/RMCPL15896/3
CR809018460466/RMCPL24506/3
CR808810664451/RMCPL11888/2
AEPS Indiaforensic INCOME 040418
AEPS Indiaforensic GST 040418
CB807910807688/RMCPL13546/2
CB807910807642/RMCPL21160/2
MAW/5029649805706785/Akol
AEPS Indiaforensic INCOME 050418
AEPS Indiaforensic GST 050418
MAW/5029649805974573/Akol
AEPS ACQ CR ADJ FEES 0604
CR809311202673/RMCPL09155/0
CR809313250897/RMCPL23878/0
CR809313250881/RMCPL24438/0
CR809310190188/RMCPL21854/0
CR809310190176/RMCPL20244/0
CR809310190194/RMCPL09591/0
CR809408467144/RMCPL18750/0
CR809409483175/RMCPL24040/0
CR809411532113/RMCPL11794/0
CR809410496540/RMCPL16457/0
CR809409483205/RMCPL16427/0
CR809410509699/RMCPL20331/0
CR809409483184/RMCPL14454/0
CR809310190203/RMCPL24086/0
AEPS Indiaforensic INCOME 060418
AEPS Indiaforensic GST 060418
AEPS ACQ CR ADJ FEES 0704
CR809513933643/RMCPL19636/0
CR809513933653/RMCPL22469/0
CR809512903457/RMCPL20943/0
CR809511890847/RMCPL16630/0
CR809511890832/RMCPL01864/0
CR809512903440/RMCPL15901/0
CR809511890843/RMCPL14428/0
AEPS Indiaforensic INCOME 070418
AEPS Indiaforensic GST 070418
AEPS Indiaforensic INCOME 080418
AEPS Indiaforensic GST 080418
TRRF TO  Indiaforensic SERVICES
AEPS Indiaforensic INCOME 090418
AEPS Indiaforensic GST 090418
AEPS Indiaforensic INCOME 100418
AEPS Indiaforensic GST 100418
AEPS ACQ CR ADJ FEES 1104
CR809815923816/RMCPL19374/0
CR809711534674/RMCPL23499/0
CR809709501201/RMCPL10677/0
CR809709500981/RMCPL23268/0
CR809710506676/RMCPL21966/0
CR809711534665/RMCPL23878/0
CR809616306546/RMCPL16346/0
CR809616306542/RMCPL23821/0
AEPS Indiaforensic INCOME 110418
AEPS Indiaforensic GST 110418
REV AEPS Indiaforensic INCOME 10
REV AEPS Indiaforensic GST 10041
AEPS Indiaforensic INCOME 120418
AEPS Indiaforensic GST 120418
AEPS Indiaforensic INCOME 130418
AEPS Indiaforensic GST 130418
AEPS Indiaforensic INCOME 140418
AEPS Indiaforensic GST 140418
AEPS Indiaforensic INCOME 150418
AEPS Indiaforensic GST 150418
AEPS ACQCR ADJ FEES 13041
CR809909106807/RMCPL21389/0
CR809909106746/RMCPL24712/0
CR809910122577/RMCPL18122/0
CR809910122600/RMCPL18701/0
CR809910122599/RMCPL17634/0
CR809910122582/RMCPL21457/0
CR809910128488/RMCPL19118/0
CR809910128148/RMCPL23963/0
CR809910128230/RMCPL13963/0
CR809910128405/RMCPL24871/0
CR809910128221/RMCPL20329/0
CR809910128137/RMCPL23669/0
CR809910134390/RMCPL21515/0
CR809911139397/RMCPL19904/0
CR809911146611/RMCPL19949/0
CR809911153811/RMCPL13526/0
CR809911153894/RMCPL16946/0
CR809911151696/RMCPL20899/0
CR809911153865/RMCPL11889/0
CR809911153869/RMCPL23425/0
CR809911153899/RMCPL09497/0
CR809911153898/RMCPL03659/0
CR809911159372/RMCPL12334/0
CR809911158375/RMCPL24812/0
CR809911159397/RMCPL18403/0
CR809911160241/RMCPL19587/0
CR809911159415/RMCPL17486/0
CR809911159265/RMCPL24866/0
CR809911159773/RMCPL14060/0
CR809911159266/RMCPL21775/0
CR809911159398/RMCPL21715/0
CR809911160670/RMCPL14060/0
CR809912160684/RMCPL19219/0
CR809911159382/RMCPL20248/0
CR809911160280/RMCPL23072/0
CR809911160256/RMCPL14360/0
CR809914210228/RMCPL00198/0
CR809914211599/RMCPL23046/0
CR809914210720/RMCPL13065/0
CR809914211608/RMCPL20049/0
CR809914211289/RMCPL09726/0
CR809914211605/RMCPL19017/0
CR809914211610/RMCPL00198/0
CR809916253237/RMCPL22216/0
CR810011494131/RMCPL09169/1
CR810014547657/RMCPL21218/1
CR810017599824/RMCPL19554/1
CR810011494143/RMCPL20307/1
CR810014548085/RMCPL20332/1
AEPS ACQREP ADJ FEES 1304
AEPS Indiaforensic INCOME 160418
AEPS Indiaforensic GST 160418
CR810111819036/RMCPL18175/1
CR810110781887/RMCPL15556/1
CR810112844687/RMCPL16727/1
CR810213189711/RMCPL19331/1
CR810210124776/RMCPL19766/1
CR810210124641/RMCPL13299/1
CR810214216611/RMCPL18165/1
CR810214216859/RMCPL22502/1
CR810216244741/RMCPL21855/1
CR810210124448/RMCPL23993/1
CR810210124784/RMCPL12563/1
CR810210124782/RMCPL10752/1
CR810210121557/RMCPL07044/1
CR810213197769/RMCPL09982/1
CR810214216073/RMCPL24602/1
CR810213189712/RMCPL17553/1
CR810212164237/RMCPL20998/1
AEPS ACQ CR ADJ FEES 1704
AEPS Indiaforensic INCOME 170418
AEPS Indiaforensic GST 170418
AEPS Indiaforensic INCOME 180418
AEPS Indiaforensic GST 180418
AEPS Indiaforensic INCOME 190418
AEPS Indiaforensic GST 190418
AEPS ACQ CR ADJ FEES 1904
CR810410756238/RMCPL17909/1
CR810410741727/RMCPL18349/1
CR810410741728/RMCPL24016/1
CR810410741726/RMCPL22690/1
CR810410756293/RMCPL18701/1
CR810411765285/RMCPL18859/1
CR810409726175/RMCPL11405/1
CR810407694679/RMCPL15602/1
CR810310432980/RMCPL18872/1
CR810316556537/RMCPL20795/1
CR810316556565/RMCPL23049/1
CR810314516672/RMCPL19130/1
CR810314516685/RMCPL17852/1
CR810314516687/RMCPL15112/1
CR810311468471/RMCPL14954/1
CR810709532225/RMCPL23592/1
CR810712594483/RMCPL20185/1
CR810712594493/RMCPL16105/1
CR810712594484/RMCPL16529/1
CR810711569193/RMCPL23561/1
CR810709532218/RMCPL22429/1
CR810712607580/RMCPL18231/1
CR810710546195/RMCPL22580/1
CR810712594479/RMCPL18244/1
CR810709532224/RMCPL21130/1
CR810711569215/RMCPL11784/1
CR810712594480/RMCPL22610/1
CR810712594485/RMCPL13859/1
CR810710546183/RMCPL24551/1
CR810714633840/RMCPL20307/1
CR810714632158/RMCPL20284/1
CR810711582116/RMCPL21675/1
CR810711582121/RMCPL18254/1
CR810712607578/RMCPL18486/1
CR810713621405/RMCPL11793/1
CR810711569206/RMCPL22950/1
CR810711582125/RMCPL23269/1
CR810613320438/RMCPL09726/1
CR810610263609/RMCPL14558/1
CR810610251307/RMCPL19701/1
CR810609232148/RMCPL24928/1
CR810616359876/RMCPL20427/1
CR810610251306/RMCPL20358/1
CR810610251355/RMCPL20913/1
CR810610263554/RMCPL12838/1
CR810611287694/RMCPL22799/1
CR810616372180/RMCPL15209/1
CR810609232811/RMCPL24472/1
CR810609232091/RMCPL17352/1
CR810613308069/RMCPL16151/1
CR810616372174/RMCPL17678/1
CR810609231682/RMCPL10689/1
CR810609232324/RMCPL23829/1
CR810613308064/RMCPL10937/1
Indiaforensic NON RD CHG OCT17TO
Indfor-IFC NONRD CHG OCT17TO
Indiaforensic NON RD GST OCT17TO
Indfor-IFC NONRD GST OCT17TO
AEPS ACQ CR ADJ FEES 2004
CR810809860497/RMCPL12343/1
CR810809860519/RMCPL11566/1
CR810810874422/RMCPL18381/1
CR810810874437/RMCPL12343/1
CR810810874457/RMCPL25168/1
CR810812914748/RMCPL14698/1
AEPS Indiaforensic INCOME 200418
AEPS Indiaforensic GST 200418
AEPS Indiaforensic INCOME 210418
AEPS Indiaforensic GST 210418
AEPS Indiaforensic INCOME 220418
AEPS Indiaforensic GST 220418
AEPS ACQ CR ADJ FEES 2104
CR810912229860/RMCPL24995/1
CR810911197212/RMCPL20185/1
CR810912229875/RMCPL21532/1
CR810912229861/RMCPL13859/1
CR810912220583/RMCPL12563/1
CR810910173136/RMCPL17167/1
CR810912229843/RMCPL22607/1
CR810912229867/RMCPL16427/1
CR810912229862/RMCPL12794/1
CR810912220565/RMCPL12343/1
CR810917297684/RMCPL20241/1
CR810911197226/RMCPL11827/1
CR810912229863/RMCPL20434/1
CR810910173141/RMCPL17468/1
CR810912229841/RMCPL23228/1
CR810912220563/RMCPL21906/1
CR810912229842/RMCPL14405/1
AEPS Indiaforensic INCOME 230418
AEPS Indiaforensic GST 230418
AEPS Indiaforensic INCOME 240418
AEPS Indiaforensic GST 240418
AEPS ACQ REP ADJ FEES 240
AEPS Indiaforensic INCOME 250418
AEPS Indiaforensic GST 250418
CR811311334831/RMCPL19730/2
CR811316443434/RMCPL15112/2
CR811317460579/RMCPL23035/2
CR811317460597/RMCPL13376/2
CR811312356000/RMCPL24759/2
CR811311334841/RMCPL23398/2
CR811311334832/RMCPL20827/2
CR811311334836/RMCPL18189/2
CR811312367814/RMCPL18061/2
CR811309298733/RMCPL22246/2
CR811316443395/RMCPL24836/2
CR811317460571/RMCPL22523/2
CR811111787813/RMCPL16727/2
CR811111787824/RMCPL16736/2
CR811110774799/RMCPL24926/2
CR811113822338/RMCPL11784/2
CR811113822370/RMCPL21107/2
CR811110774831/RMCPL13859/2
CR811113822367/RMCPL13124/2
CR811009460540/RMCPL15764/2
CR811009460543/RMCPL19297/2
CR811009456459/RMCPL18217/2
CR811011490074/RMCPL23898/2
CR811013531324/RMCPL07629/2
CR811011490072/RMCPL18042/2
CR811016588106/RMCPL25199/2
CR811015560945/RMCPL12343/2
CR811011496631/RMCPL18408/2
CR811016588099/RMCPL22063/2
AEPS ACQUIRING CR ADJ FEE
AEPS Indiaforensic INCOME 260418
AEPS Indiaforensic GST 260418
AEPS Indiaforensic INCOME 270418
AEPS Indiaforensic GST 270418
AEPS Indiaforensic INCOME 280418
AEPS Indiaforensic GST 280418
AEPS Indiaforensic INCOME 290418
AEPS Indiaforensic GST 290418
AEPS ACQ CR ADJ FEES 2704
CR811511963467/RMCPL10677/2
CR811510953138/RMCPL22919/2
CR811512989522/RMCPL20772/2
CR811511975295/RMCPL18215/2
CR811512989506/RMCPL23152/2
CR811512989515/RMCPL09897/2
CR811510953150/RMCPL17403/2
CR811510940598/RMCPL15377/2
CR811511975301/RMCPL20510/2
CR811511963466/RMCPL22837/2
CR811517068859/RMCPL18011/2
AEPS Indiaforensic INCOME 300418
AEPS Indiaforensic GST 300418
CR811812844473/RMCPL12334/2
CR811812844469/RMCPL22724/2
CR811812844480/RMCPL25136/2
CR811812844481/RMCPL19554/2
CR811711555043/RMCPL12832/2
CR811711555032/RMCPL22583/2
CR811709527835/RMCPL19910/2
CR811709527839/RMCPL18508/2
CR811709527858/RMCPL18236/2
CR811710542711/RMCPL23088/2
CR811712574047/RMCPL23958/2
CR811712574062/RMCPL24219/2
CR811710542704/RMCPL17468/2
CR811711567977/RMCPL13859/2
CR812016407412/RMCPL25621/3
CR812013359147/RMCPL24103/3
CR811611275502/RMCPL25418/2
CR811613307254/RMCPL16402/2
CR811611275525/RMCPL18236/2
CR811611275540/RMCPL15794/2
CR811609221222/RMCPL24928/2
CR811611275539/RMCPL25362/2
CR811612297279/RMCPL14683/2
CR811613307262/RMCPL19390/2
CR811611275536/RMCPL24897/2
CR811609221195/RMCPL13859/2
CR811609210928/RMCPL15154/2
AEPS ACQ CR ADJ FEES 0205
AEPS ACQ CR ADJ FEES 0305
CR812112628693/RMCPL11120/0
CR812112628699/RMCPL17645/0
CR812112628668/RMCPL21583/0
CR812112628679/RMCPL10401/0
CR812110591999/RMCPL18488/0
AEPS INCOME DT 01-05-2018
AEPS GST INC DT 01-05-201
AEPS INCOME DT 02-05-2018
AEPS GST INC DT 02-05-201
AEPS INCOME DT 03-05-2018
AEPS GST INC DT 03-05-201
NEFT/000037499765/ICICI B
AEPS INCOME DT 05-04-2018
AEPS GST INC DT 05-04-201
CB811412695732/RMCPL15589/2
AEPS INCOME DT 05-05-2018
AEPS GST INC DT 05-05-201
AEPS INCOME DT 06-05-2018
AEPS GST INC DT 06-05-201
AEPS INCOME DT 05-07-2018
AEPS GST INC DT 05-07-201
AEPS ACQ REP ADJ FEES 070
AEPS INCOME DT 08-05-2018
AEPS GST INC DT 08-05-201
AEPS ACQ CR ADJ FEES 0805
CR812216005080/RMCPL21314/0
CR812210883124/RMCPL12342/0
CR812217016801/RMCPL11247/0
CR812216005078/RMCPL22420/0
CR812212936149/RMCPL11951/0
CR812212936154/RMCPL23808/0
CR812213950234/RMCPL25279/0
CR812211910411/RMCPL17696/0
CR812216005085/RMCPL14160/0
CR812311200773/RMCPL18191/0
CR812312237492/RMCPL25283/0
CR812311213880/RMCPL15556/0
CR812312225964/RMCPL12343/0
CR812315276358/RMCPL13026/0
CR812311213873/RMCPL11618/0
CR812312237485/RMCPL22799/0
CR812310188123/RMCPL18662/0
CR812315276373/RMCPL22898/0
CR812311213858/RMCPL21825/0
CR812311213862/RMCPL17115/0
CR812311200794/RMCPL13078/0
CR812411490695/RMCPL22237/0
CR812412502519/RMCPL16204/0
CR812412502530/RMCPL18577/0
CR812412502505/RMCPL15786/0
CR812411490705/RMCPL23086/0
CR812411490687/RMCPL22777/0
CR812512785361/RMCPL23894/0
CR812509730306/RMCPL25099/0
AEPS ACQ REP ADJ FEES 080
AEPS INCOME DT 09-05-2018
AEPS GST INC DT 09-05-201
AEPS INCOME DT 10-05-2018
AEPS GST INC DT 10-05-201
AEPS ACQ CR ADJ FEES 1005
CR812711265403/RMCPL18417/0
CR812711277017/RMCPL23346/0
CR812712288788/RMCPL18125/0
CR812713301552/RMCPL21311/0
CR812710257764/RMCPL17648/0
CR812712288750/RMCPL20136/0
CR812711265425/RMCPL24667/0
CR812716358074/RMCPL20396/0
CR812715345810/RMCPL22341/0
CR812711277028/RMCPL14523/0
CR812816610471/RMCPL17468/0
CR812816621117/RMCPL22490/0
CR812810517978/RMCPL21984/0
CR812810527755/RMCPL12626/0
CR812817643120/RMCPL22098/0
CR812811547460/RMCPL00472/0
CR812816610498/RMCPL20319/0
CR812817643125/RMCPL20899/0
AEPS ACQ REP ADJ FEES 100
AEPS ACQ CR ADJ FEES 1105
CR812911810893/RMCPL25418/0
CR812911810891/RMCPL16314/0
CR812911822799/RMCPL19555/0
CR812917912910/RMCPL23858/0
CR812916900810/RMCPL20328/0
CR812916900807/RMCPL16293/0
AEPS INCOME DT 11-05-2018
AEPS GST INC DT 11-05-201
AEPS INCOME DT 12-05-2018
AEPS GST INC DT 12-05-201
AEPS INCOME DT 13-05-2018
AEPS GST INC DT 13-05-201
AEPS INCOME DT 14-05-2018
AEPS GST INC DT 14-05-201
AEPS ACQ CR ADJ FEES 1405
CR811410642644/RMCPL25522/2
CR811412681159/RMCPL17890/2
CR811416762463/RMCPL22341/2
CR811416762476/RMCPL21054/2
CR811416762488/RMCPL16727/2
CR811411668097/RMCPL24928/2
CR811409614800/RMCPL16899/2
CR811412695728/RMCPL18165/2
CR811410642654/RMCPL11966/2
CR811412681032/RMCPL18460/2
CR813010074710/RMCPL24694/1
CR813011086738/RMCPL20680/1
CR813011086720/RMCPL21336/1
CR813011086722/RMCPL21675/1
CR813010074717/RMCPL17349/1
CR813013127548/RMCPL14558/1
CR813013127536/RMCPL22799/1
CR813012108864/RMCPL18236/1
CR813010074713/RMCPL24787/1
CR813010074712/RMCPL19668/1
CR813010074725/RMCPL19237/1
CR813011086743/RMCPL16831/1
CR813207567302RMCPL16658120
CR813207567316RMCPL16251120
CR813117458047RMCPL16197110
CR813110340799RMCPL22847110
CR813110340820RMCPL20319110
CR813110340802RMCPL22522110
CR813110340810RMCPL14097110
CR813110340828RMCPL25985110
CR813110340818RMCPL18859110
CR813117458061RMCPL18799110
CR813117458082RMCPL18320110
AEPS ACQ CR ADJ FEES 1505
AEPS INCOME DT 15-05-2018
AEPS GST INC DT 15-05-201
AEPS INCOME DT 16-05-2018
AEPS GST INC DT 16-05-201
CR813512351165/RMCPL23035/1
CR813516405365/RMCPL14542/1
CR813512351174/RMCPL20185/1
CR813515384176/RMCPL22824/1
CR813516405373/RMCPL25283/1
CR813516405357/RMCPL21822/1
CR813510301416/RMCPL15314/1
CR813510301389/RMCPL16346/1
CR813512341118/RMCPL23144/1
CR813515384178/RMCPL18236/1
CR813411023393/RMCPL21454/1
CR813411034071/RMCPL23158/1
CR813411023401/RMCPL16204/1
AEPS ACQ CR ADJ FEES 1705
AEPS ACQ REP ADJ FEES 170
AEPS INCOME DT 17-05-2018
AEPS GST INC DT 17-05-201
AEPS INCOME DT 18-05-2018
AEPS GST INC DT 18-05-201
MAW/5029649805879772/Cudd
AEPS INCOME DT 19-05-2018
AEPS GST INC DT 19-05-201
AEPS INCOME DT 20-05-2018
AEPS GST INC DT 20-05-201
AEPS ACQ CR ADJ FEES 1905
CR813608532709/RMCPL22989/1
CR813612607046/RMCPL11862/1
CR813619715117/RMCPL12685/1
CR813616665041/RMCPL09827/1
CR813616674575/RMCPL16346/1
CR813611580858/RMCPL20185/1
CR813716965748/RMCPL22261/1
CR813710845670/RMCPL14462/1
CR813712897037/RMCPL25095/1
CR813717976588/RMCPL18789/1
CR813712908440/RMCPL16909/1
CR813711885218/RMCPL23228/1
CR813713921091/RMCPL22583/1
CR813717976602/RMCPL12785/1
CR813710845667/RMCPL14453/1
CR813717976575/RMCPL19721/1
CR813712897054/RMCPL17454/1
CR813716965749/RMCPL24475/1
AEPS INCOME DT 21-05-2018
AEPS GST INC DT 21-05-201
MAW/5029649800521213/NAGA
CR814010556839/RMCPL19369/2
CR813911374048/RMCPL13536/1
CR813911374051/RMCPL11794/1
CR813916422161/RMCPL19834/1
CR813916422179/RMCPL17150/1
CR813916422254/RMCPL09726/1
CR813916422262/RMCPL15446/1
CR813910357191/RMCPL20827/1
CR813918451696/RMCPL22063/1
CR813916422175/RMCPL26215/1
CR813910356269/RMCPL19146/1
CR813916422162/RMCPL20328/1
CR813916422234/RMCPL16092/1
CR813916422144/RMCPL16338/1
CR813918451678/RMCPL18298/1
CR813811143660/RMCPL10689/1
CR813811143641/RMCPL22456/1
CR813811143653/RMCPL16787/1
CR813811143629/RMCPL24949/1
CR813810126492/RMCPL22338/1
CR813811143646/RMCPL22442/1
CR813812152959/RMCPL20471/1
CR813811143674/RMCPL04231/1
CR813811143671/RMCPL24482/1
CR813811143626/RMCPL14465/1
CR813816203542/RMCPL17395/1
CR813812152976/RMCPL19298/1
CR813816203545/RMCPL19721/1
AEPS INCOME DT 22-05-2018
AEPS GST INC DT 22-05-201
AEPS ACQ CR ADJ FEES 2205
AEPS INCOME DT 23-05-2018
AEPS GST INC DT 23-05-201
AEPS ACQ CR ADJ FEES 2305
CB814110752086/RMCPL25879/2
CB814110751964/RMCPL23387/2
CB814113821728/RMCPL19746/2
CB814113821828/RMCPL09608/2
CB814113821783/RMCPL17789/2
CB814113821799/RMCPL23561/2
CB814110752033/RMCPL18664/2
CB814113821658/RMCPL22583/2
CB814113821567/RMCPL09758/2
CB814112794181/RMCPL24460/2
CB814110752115/RMCPL19589/2
CB814110752039/RMCPL16346/2
CB814110752017/RMCPL18488/2
CB814110752113/RMCPL16624/2
CB814110752024/RMCPL15393/2
CB814110752015/RMCPL18980/2
CB814111783080/RMCPL00045/2
CB814112794207/RMCPL17491/2
CB814113821666/RMCPL18460/2
CB814113821577/RMCPL22775/2
CB814113821610/RMCPL17213/2
CB814112794210/RMCPL24462/2
CB814111771794/RMCPL24303/2
CB814113821564/RMCPL15233/2
CB814113821647/RMCPL12343/2
CB814113821565/RMCPL12580/2
CB814113821836/RMCPL19869/2
CB814113821942/RMCPL24897/2
CB814113821635/RMCPL11793/2
AEPS INCOME DT 24-05-2018
AEPS GST INC DT 24-05-201
MAW/5029649807690078/NAGA
AEPS ACQ CR ADJ FEES 2505
CR814311346216/RMCPL19418
CR814311346225/RMCPL22799
CR814311346237/RMCPL03657
CR814312368420/RMCPL18841
CR814312368430/RMCPL17555
CR814316422042/RMCPL17454
CR814316422054/RMCPL16754
CR814316422154/RMCPL22925
CR814316422161/RMCPL19130
CR814316422177/RMCPL22253
